Date,aapl,cvx,ge
1992-4-8,13.25,7.97,3.50
1992-4-7,13.57,8.02,3.56
1992-4-6,14.40,8.26,3.63
1992-4-3,13.98,8.17,3.60
1992-4-2,13.93,7.79,3.62
1992-4-1,13.98,7.85,3.67
1992-3-31,13.81,7.85,3.64
1992-3-30,13.78,7.82,3.65
1992-3-27,14.46,7.88,3.66
1992-3-26,15.17,7.83,3.69
1992-3-25,15.29,7.80,3.74
1992-3-24,15.41,7.85,3.74
1992-3-23,14.93,7.86,3.75
1992-3-20,14.99,7.82,3.78
1992-3-19,14.93,7.79,3.75
1992-3-18,15.11,7.71,3.77
1992-3-17,14.90,7.77,3.78
1992-3-16,15.02,7.80,3.75
1992-3-13,14.96,7.83,3.75
1992-3-12,14.87,7.71,3.71
1992-3-11,14.99,7.65,3.71
1992-3-10,15.11,7.67,3.74
1992-3-9,15.11,7.64,3.72
1992-3-6,15.17,7.57,3.72
1992-3-5,15.05,7.56,3.74
1992-3-4,15.41,7.56,3.73
1992-3-3,15.73,7.67,3.77
1992-3-2,15.94,7.50,3.79
1992-2-28,16.00,7.57,3.75
1992-2-27,16.24,7.62,3.76
1992-2-26,16.56,7.50,3.79
1992-2-25,16.24,7.45,3.79
1992-2-24,15.67,7.47,3.83
1992-2-21,15.41,7.47,3.84
1992-2-20,15.32,7.68,3.84
1992-2-19,14.70,7.62,3.74
1992-2-18,14.87,7.57,3.68
1992-2-14,15.20,7.83,3.68
1992-2-13,15.20,7.79,3.69
1992-2-12,15.44,8.05,3.72
1992-2-11,14.88,8.03,3.67
1992-2-10,14.94,8.08,3.69
1992-2-7,15.14,7.94,3.69
1992-2-6,15.17,7.77,3.70
1992-2-5,15.64,7.70,3.70
1992-2-4,15.56,7.71,3.67
1992-2-3,15.56,7.76,3.63
1992-1-31,15.32,7.72,3.59
1992-1-30,15.08,7.67,3.65
1992-1-29,14.96,7.79,3.69
1992-1-28,15.44,7.95,3.73
1992-1-27,15.26,7.95,3.73
1992-1-24,15.29,8.04,3.74
1992-1-23,15.26,8.10,3.77
1992-1-22,15.02,8.31,3.79
1992-1-21,14.46,8.51,3.72
1992-1-20,15.14,8.25,3.84
1992-1-17,15.32,8.22,3.79
1992-1-16,14.85,8.25,3.72
1992-1-15,15.02,8.29,3.68
1992-1-14,15.26,8.35,3.64
1992-1-13,14.67,8.28,3.59
1992-1-10,14.73,8.04,3.55
1992-1-9,14.73,7.98,3.55
1992-1-8,14.31,8.10,3.60
1992-1-7,13.99,8.14,3.60
1992-1-6,13.72,8.31,3.62
1992-1-3,13.96,8.43,3.64
1992-1-2,14.08,8.35,3.66
1991-12-31,13.34,8.37,3.65
1991-12-30,13.43,8.31,3.67
1991-12-27,13.01,8.28,3.53
1991-12-26,12.98,8.23,3.58
1991-12-24,12.36,8.22,3.52
1991-12-23,12.18,8.20,3.44
1991-12-20,11.89,8.16,3.33
1991-12-19,12.01,8.13,3.25
1991-12-18,12.24,8.10,3.26
1991-12-17,11.95,8.07,3.26
1991-12-16,11.95,8.05,3.23
1991-12-13,11.92,8.13,3.24
1991-12-12,11.68,8.10,3.18
1991-12-11,11.59,7.85,3.14
1991-12-10,11.62,7.76,3.10
1991-12-9,11.62,7.85,3.10
1991-12-6,11.53,8.01,3.05
1991-12-5,11.83,8.10,2.98
1991-12-4,11.95,8.22,3.03
1991-12-3,11.95,8.25,3.08
1991-12-2,12.24,8.23,3.11
1991-11-29,12.01,8.10,3.06
1991-11-27,12.07,8.14,3.10
1991-11-26,12.18,8.22,3.11
1991-11-25,12.13,8.22,3.11
1991-11-22,12.13,8.19,3.14
1991-11-21,12.07,8.43,3.16
1991-11-20,11.95,8.35,3.17
1991-11-19,12.13,8.46,3.22
1991-11-18,12.33,8.46,3.25
1991-11-15,11.80,8.37,3.19
1991-11-14,12.92,8.64,3.33
1991-11-13,12.78,8.72,3.29
1991-11-12,12.86,8.75,3.27
1991-11-11,12.69,8.75,3.24
1991-11-8,12.57,8.79,3.25
1991-11-7,11.74,8.89,3.24
1991-11-6,11.33,8.95,3.24
1991-11-5,11.51,8.90,3.22
1991-11-4,11.74,9.03,3.24
1991-11-1,12.04,8.86,3.24
1991-10-31,12.16,8.97,3.26
1991-10-30,11.74,9.00,3.32
1991-10-29,12.21,9.01,3.35
1991-10-28,12.16,8.98,3.32
1991-10-25,12.10,8.82,3.27
1991-10-24,12.30,8.94,3.37
1991-10-23,12.54,9.01,3.41
1991-10-22,12.86,9.13,3.37
1991-10-21,12.92,9.18,3.36
1991-10-18,12.98,9.16,3.38
1991-10-17,12.36,9.19,3.38
1991-10-16,12.63,9.19,3.37
1991-10-15,12.39,9.28,3.31
1991-10-14,11.77,9.27,3.20
1991-10-11,11.45,9.03,3.15
1991-10-10,11.27,8.97,3.18
1991-10-9,11.33,8.97,3.09
1991-10-8,11.39,8.97,3.17
1991-10-7,11.36,8.95,3.18
1991-10-4,11.39,8.95,3.24
1991-10-3,11.27,8.94,3.27
1991-10-2,11.74,8.88,3.34
1991-10-1,11.98,8.88,3.31
1991-9-30,11.68,8.82,3.28
1991-9-27,11.57,8.76,3.26
1991-9-26,11.80,8.82,3.26
1991-9-25,11.92,8.74,3.26
1991-9-24,11.86,8.80,3.31
1991-9-23,11.68,8.73,3.26
1991-9-20,11.95,8.62,3.29
1991-9-19,11.74,8.62,3.26
1991-9-18,11.83,8.58,3.25
1991-9-17,11.57,8.59,3.25
1991-9-16,11.15,8.64,3.28
1991-9-13,11.48,8.55,3.19
1991-9-12,11.95,8.58,3.27
1991-9-11,11.92,8.59,3.31
1991-9-10,11.83,8.53,3.30
1991-9-9,12.57,8.61,3.31
1991-9-6,12.16,8.65,3.33
1991-9-5,12.04,8.65,3.39
1991-9-4,12.16,8.58,3.46
1991-9-3,12.39,8.56,3.48
1991-8-30,12.51,8.61,3.52
1991-8-29,12.51,8.59,3.51
1991-8-28,12.57,8.55,3.52
1991-8-27,12.75,8.52,3.48
1991-8-26,12.51,8.55,3.50
1991-8-23,12.51,8.62,3.51
1991-8-22,12.80,8.59,3.43
1991-8-21,12.69,8.50,3.42
1991-8-20,12.04,8.40,3.31
1991-8-19,11.92,8.32,3.31
1991-8-16,12.54,8.31,3.38
1991-8-15,12.54,8.22,3.41
1991-8-14,12.92,8.34,3.43
1991-8-13,12.60,8.38,3.44
1991-8-12,12.19,8.41,3.45
1991-8-9,11.95,8.40,3.46
1991-8-8,11.89,8.50,3.47
1991-8-7,11.86,8.64,3.46
1991-8-6,11.66,8.59,3.42
1991-8-5,11.42,8.48,3.38
1991-8-2,11.77,8.49,3.42
1991-8-1,11.57,8.55,3.43
1991-7-31,10.89,8.55,3.44
1991-7-30,10.95,8.60,3.43
1991-7-29,10.71,8.46,3.42
1991-7-26,10.57,8.35,3.42
1991-7-25,10.66,8.48,3.41
1991-7-24,10.60,8.55,3.35
1991-7-23,10.60,8.55,3.39
1991-7-22,10.83,8.66,3.44
1991-7-19,10.83,8.78,3.46
1991-7-18,10.57,8.85,3.43
1991-7-17,10.01,8.78,3.37
1991-7-16,10.30,8.51,3.47
1991-7-15,10.71,8.40,3.54
1991-7-12,11.01,8.32,3.53
1991-7-11,11.01,8.21,3.52
1991-7-10,11.13,8.18,3.49
1991-7-9,11.04,8.24,3.51
1991-7-8,11.01,8.40,3.52
1991-7-5,10.75,8.17,3.46
1991-7-3,10.16,8.24,3.48
1991-7-2,9.95,8.43,3.52
1991-7-1,10.01,8.49,3.52
1991-6-28,9.77,8.35,3.48
1991-6-27,10.01,8.40,3.50
1991-6-26,10.13,8.32,3.45
1991-6-25,9.98,8.36,3.46
1991-6-24,9.83,8.35,3.46
1991-6-21,9.89,8.35,3.52
1991-6-20,9.89,8.26,3.48
1991-6-19,9.83,8.21,3.48
1991-6-18,9.92,8.24,3.50
1991-6-17,9.89,8.27,3.50
1991-6-14,9.69,8.36,3.55
1991-6-13,9.92,8.39,3.52
1991-6-12,9.98,8.42,3.49
1991-6-11,10.51,8.60,3.53
1991-6-10,10.83,8.70,3.50
1991-6-7,10.86,8.73,3.48
1991-6-6,10.98,8.82,3.53
1991-6-5,11.30,8.69,3.55
1991-6-4,11.57,8.76,3.61
1991-6-3,11.60,8.82,3.64
1991-5-31,11.07,8.76,3.63
1991-5-30,11.22,8.70,3.57
1991-5-29,11.07,8.70,3.48
1991-5-28,10.83,8.69,3.46
1991-5-24,10.80,8.75,3.41
1991-5-23,10.63,8.70,3.37
1991-5-22,10.89,8.72,3.33
1991-5-21,10.66,8.84,3.39
1991-5-20,10.42,8.81,3.37
1991-5-17,11.04,8.78,3.34
1991-5-16,11.51,8.75,3.32
1991-5-15,11.86,8.72,3.31
1991-5-14,12.57,8.72,3.31
1991-5-13,12.39,8.92,3.34
1991-5-10,12.04,8.91,3.32
1991-5-9,11.92,9.23,3.43
1991-5-8,11.69,9.21,3.40
1991-5-7,11.89,9.25,3.41
1991-5-6,11.80,9.31,3.40
1991-5-3,11.51,9.18,3.39
1991-5-2,11.51,9.23,3.38
1991-5-1,11.10,9.26,3.38
1991-4-30,12.92,9.18,3.30
1991-4-29,13.68,9.00,3.27
1991-4-26,13.77,9.05,3.35
1991-4-25,13.74,9.14,3.34
1991-4-24,14.27,9.27,3.38
1991-4-23,14.45,9.18,3.40
1991-4-22,14.45,9.08,3.42
1991-4-19,14.01,9.18,3.47
1991-4-18,14.33,9.30,3.50
1991-4-17,14.86,9.31,3.51
1991-4-16,15.09,9.28,3.49
1991-4-15,14.62,9.22,3.44
1991-4-12,16.85,9.12,3.41
1991-4-11,16.68,8.95,3.39
1991-4-10,15.71,8.78,3.38
1991-4-9,16.15,8.84,3.32
1991-4-8,16.44,8.92,3.34
1991-4-5,16.29,8.81,3.31
1991-4-4,16.79,8.95,3.35
1991-4-3,16.44,8.97,3.33
1991-4-2,17.09,9.05,3.36
1991-4-1,16.09,8.92,3.25
1991-3-28,15.97,9.03,3.25
1991-3-27,16.27,9.19,3.24
1991-3-26,16.44,9.36,3.27
1991-3-25,15.15,9.22,3.12
1991-3-22,14.86,9.15,3.09
1991-3-21,15.21,9.15,3.09
1991-3-20,15.91,9.15,3.11
1991-3-19,16.32,9.08,3.15
1991-3-18,15.91,8.86,3.21
1991-3-15,15.56,8.97,3.20
1991-3-14,15.33,8.84,3.20
1991-3-13,15.56,9.00,3.24
1991-3-12,14.77,8.89,3.17
1991-3-11,14.92,8.71,3.19
1991-3-8,15.27,8.83,3.11
1991-3-7,15.80,8.86,3.18
1991-3-6,14.80,8.83,3.20
1991-3-5,14.83,8.86,3.22
1991-3-4,13.71,8.84,3.18
1991-3-1,13.56,8.92,3.21
1991-2-28,13.45,8.83,3.17
1991-2-27,13.68,8.74,3.21
1991-2-26,13.68,8.48,3.17
1991-2-25,13.62,8.36,3.24
1991-2-22,14.03,8.45,3.21
1991-2-21,13.86,8.48,3.15
1991-2-20,14.33,8.49,3.17
1991-2-19,14.09,8.49,3.22
1991-2-15,13.54,8.51,3.22
1991-2-14,13.39,8.45,3.12
1991-2-13,14.06,8.59,3.14
1991-2-12,14.06,8.58,3.09
1991-2-11,14.39,8.78,3.09
1991-2-8,14.04,8.68,3.02
1991-2-7,13.54,8.67,3.00
1991-2-6,13.33,8.52,3.09
1991-2-5,13.54,8.12,3.07
1991-2-4,12.95,8.11,3.02
1991-2-1,13.07,8.21,2.96
1991-1-31,13.01,8.28,2.96
1991-1-30,13.01,8.18,2.87
1991-1-29,12.60,8.37,2.81
1991-1-28,12.77,8.51,2.81
1991-1-25,12.54,8.53,2.77
1991-1-24,12.22,8.57,2.71
1991-1-23,12.13,8.59,2.65
1991-1-22,12.01,8.35,2.62
1991-1-21,11.90,8.41,2.66
1991-1-18,11.78,8.38,2.68
1991-1-17,12.01,8.41,2.69
1991-1-16,11.66,8.47,2.53
1991-1-15,10.96,8.38,2.52
1991-1-14,10.84,8.28,2.51
1991-1-11,11.02,8.16,2.50
1991-1-10,11.05,8.27,2.51
1991-1-9,10.61,8.24,2.51
1991-1-8,10.14,8.30,2.51
1991-1-7,10.14,8.28,2.49
1991-1-4,10.14,8.24,2.53
1991-1-3,10.08,8.24,2.56
1991-1-2,10.20,8.40,2.62
1990-12-31,10.08,8.43,2.66
1990-12-28,10.08,8.44,2.66
1990-12-27,10.20,8.43,2.65
1990-12-26,10.25,8.50,2.66
1990-12-24,10.31,8.27,2.67
1990-12-21,10.55,8.30,2.69
1990-12-20,10.31,8.35,2.66
1990-12-19,9.82,8.24,2.62
1990-12-18,9.90,8.06,2.63
1990-12-17,9.41,8.06,2.56
1990-12-14,9.35,8.05,2.58
1990-12-13,9.55,8.01,2.61
1990-12-12,9.29,8.06,2.64
1990-12-11,9.38,8.03,2.63
1990-12-10,9.79,8.02,2.64
1990-12-7,9.96,8.03,2.66
1990-12-6,9.67,8.09,2.66
1990-12-5,9.41,8.24,2.64
1990-12-4,9.02,8.18,2.57
1990-12-3,8.94,8.09,2.52
1990-11-30,8.61,8.11,2.51
1990-11-29,8.61,8.02,2.44
1990-11-28,8.61,8.06,2.41
1990-11-27,8.79,8.03,2.45
1990-11-26,8.61,8.05,2.45
1990-11-23,8.53,7.95,2.46
1990-11-21,8.47,7.98,2.47
1990-11-20,8.32,7.96,2.44
1990-11-19,8.53,7.99,2.54
1990-11-16,8.23,7.99,2.54
1990-11-15,8.41,7.89,2.52
1990-11-14,8.64,7.98,2.54
1990-11-13,8.41,8.03,2.55
1990-11-12,8.47,8.08,2.54
1990-11-9,8.29,8.05,2.47
1990-11-8,8.06,7.83,2.37
1990-11-7,7.77,7.82,2.39
1990-11-6,7.83,7.99,2.45
1990-11-5,7.77,8.06,2.47
1990-11-2,7.42,8.00,2.43
1990-11-1,7.13,7.95,2.40
1990-10-31,7.18,7.82,2.39
1990-10-30,7.09,7.84,2.42
1990-10-29,6.98,7.70,2.33
1990-10-26,7.01,7.69,2.32
1990-10-25,7.01,7.89,2.35
1990-10-24,7.13,7.96,2.38
1990-10-23,7.24,8.00,2.47
1990-10-22,7.27,8.06,2.47
1990-10-19,7.33,8.12,2.55
1990-10-18,6.66,7.93,2.50
1990-10-17,6.19,7.97,2.41
1990-10-16,5.84,7.87,2.36
1990-10-15,6.48,7.97,2.50
1990-10-12,6.60,7.95,2.43
1990-10-11,6.48,8.03,2.35
1990-10-10,6.19,8.12,2.39
1990-10-9,6.54,8.29,2.43
1990-10-8,6.80,8.45,2.50
1990-10-5,6.54,8.49,2.49
1990-10-4,6.54,8.49,2.50
1990-10-3,6.31,8.42,2.50
1990-10-2,6.92,8.40,2.56
1990-10-1,7.13,8.45,2.58
1990-9-28,6.77,8.49,2.50
1990-9-27,6.60,8.53,2.37
1990-9-26,6.95,8.72,2.52
1990-9-25,7.01,8.85,2.55
1990-9-24,7.07,8.91,2.50
1990-9-21,7.36,8.93,2.56
1990-9-20,7.39,8.82,2.53
1990-9-19,7.59,8.82,2.55
1990-9-18,7.80,8.91,2.67
1990-9-17,7.88,8.91,2.68
1990-9-14,7.94,8.71,2.71
1990-9-13,7.88,8.72,2.75
1990-9-12,7.94,8.85,2.82
1990-9-11,7.94,8.73,2.83
1990-9-10,8.35,8.81,2.78
1990-9-7,8.50,8.95,2.76
1990-9-6,8.35,8.92,2.73
1990-9-5,8.41,8.91,2.74
1990-9-4,8.64,8.71,2.79
1990-8-31,8.64,8.71,2.82
1990-8-30,8.47,8.63,2.82
1990-8-29,8.70,8.81,2.85
1990-8-28,8.91,8.68,2.86
1990-8-27,8.82,8.55,2.89
1990-8-24,8.29,8.52,2.79
1990-8-23,8.06,8.68,2.66
1990-8-22,8.21,9.02,2.74
1990-8-21,8.47,8.98,2.82
1990-8-20,8.59,9.18,2.91
1990-8-17,8.50,9.02,2.91
1990-8-16,8.97,8.89,2.95
1990-8-15,9.14,8.91,3.01
1990-8-14,9.26,8.93,3.05
1990-8-13,9.29,8.96,3.07
1990-8-10,9.03,8.95,3.03
1990-8-9,9.20,8.82,3.09
1990-8-8,9.35,8.82,3.09
1990-8-7,9.20,9.02,3.06
1990-8-6,9.20,9.11,3.00
1990-8-3,9.61,9.04,3.17
1990-8-2,10.13,9.22,3.21
1990-8-1,9.87,9.04,3.28
1990-7-31,9.78,9.11,3.26
1990-7-30,9.87,8.98,3.30
1990-7-27,9.64,8.78,3.28
1990-7-26,9.64,8.75,3.32
1990-7-25,9.84,8.83,3.33
1990-7-24,9.81,8.95,3.32
1990-7-23,9.67,8.73,3.30
1990-7-20,9.55,8.80,3.37
1990-7-19,9.72,8.72,3.41
1990-7-18,10.39,8.55,3.38
1990-7-17,10.31,8.62,3.38
1990-7-16,10.63,8.51,3.40
1990-7-13,10.89,8.41,3.41
1990-7-12,11.04,8.39,3.34
1990-7-11,10.95,8.07,3.28
1990-7-10,10.95,7.88,3.22
1990-7-9,10.86,7.91,3.25
1990-7-6,10.42,7.92,3.21
1990-7-5,10.13,7.92,3.20
1990-7-3,10.25,7.99,3.24
1990-7-2,10.25,8.01,3.21
1990-6-29,10.42,7.99,3.15
1990-6-28,10.02,7.94,3.15
1990-6-27,9.67,7.92,3.14
1990-6-26,9.46,7.70,3.14
1990-6-25,9.61,7.82,3.16
1990-6-22,9.67,7.92,3.16
1990-6-21,9.75,7.99,3.19
1990-6-20,9.32,8.05,3.19
1990-6-19,9.23,8.14,3.18
1990-6-18,9.14,8.07,3.14
1990-6-15,9.20,8.18,3.19
1990-6-14,9.26,8.01,3.17
1990-6-13,9.26,8.05,3.20
1990-6-12,9.43,8.08,3.20
1990-6-11,9.08,8.02,3.13
1990-6-8,8.91,7.90,3.12
1990-6-7,9.08,7.92,3.15
1990-6-6,9.20,7.90,3.16
1990-6-5,9.20,7.99,3.18
1990-6-4,9.49,7.99,3.20
1990-6-1,9.49,7.90,3.16
1990-5-31,9.61,7.95,3.13
1990-5-30,9.64,7.94,3.13
1990-5-29,9.55,7.88,3.15
1990-5-25,9.32,7.70,3.09
1990-5-24,9.78,7.75,3.13
1990-5-23,9.78,7.88,3.09
1990-5-22,9.64,7.95,3.10
1990-5-21,9.20,7.95,3.09
1990-5-18,9.23,7.95,3.08
1990-5-17,9.64,7.98,3.07
1990-5-16,9.67,7.99,3.08
1990-5-15,9.70,7.98,3.08
1990-5-14,9.70,7.98,3.10
1990-5-11,9.90,7.78,3.08
1990-5-10,9.61,7.67,3.04
1990-5-9,9.73,7.71,3.02
1990-5-8,9.70,7.73,3.00
1990-5-7,9.64,7.65,2.97
1990-5-4,9.29,7.63,2.95
1990-5-3,9.29,7.58,2.93
1990-5-2,9.23,7.51,2.93
1990-5-1,9.20,7.44,2.91
1990-4-30,9.15,7.40,2.89
1990-4-27,9.09,7.32,2.89
1990-4-26,9.03,7.35,2.92
1990-4-25,9.00,7.35,2.91
1990-4-24,9.00,7.28,2.91
1990-4-23,9.23,7.18,2.91
1990-4-20,9.35,7.29,2.96
1990-4-19,9.35,7.36,2.97
1990-4-18,10.05,7.36,3.01
1990-4-17,10.05,7.50,3.02
1990-4-16,10.16,7.54,3.02
1990-4-12,10.05,7.50,2.98
1990-4-11,9.87,7.40,2.93
1990-4-10,9.58,7.60,2.91
1990-4-9,9.55,7.63,2.91
1990-4-6,9.26,7.63,2.91
1990-4-5,9.35,7.66,2.91
1990-4-4,9.58,7.62,2.90
1990-4-3,9.70,7.63,2.94
1990-4-2,9.35,7.53,2.89
1990-3-30,9.35,7.59,2.90
1990-3-29,9.55,7.60,2.91
1990-3-28,9.58,7.57,2.93
1990-3-27,9.76,7.50,2.93
1990-3-26,9.81,7.47,2.89
1990-3-23,9.81,7.56,2.88
1990-3-22,9.46,7.57,2.86
1990-3-21,9.67,7.59,2.90
1990-3-20,9.61,7.64,2.91
1990-3-19,9.84,7.78,2.93
1990-3-16,9.35,7.88,2.89
1990-3-15,8.54,7.70,2.86
1990-3-14,8.59,7.76,2.85
1990-3-13,8.57,7.64,2.80
1990-3-12,8.51,7.71,2.82
1990-3-9,8.57,7.69,2.83
1990-3-8,8.54,7.74,2.85
1990-3-7,8.22,7.73,2.83
1990-3-6,8.19,7.70,2.82
1990-3-5,8.01,7.60,2.79
1990-3-2,7.84,7.67,2.82
1990-3-1,7.96,7.63,2.79
1990-2-28,7.90,7.54,2.79
1990-2-27,7.78,7.59,2.78
1990-2-26,7.90,7.69,2.75
1990-2-23,7.72,7.52,2.71
1990-2-22,7.66,7.64,2.72
1990-2-21,7.90,7.70,2.71
1990-2-20,7.78,7.78,2.73
1990-2-16,7.84,7.85,2.78
1990-2-15,7.93,7.81,2.81
1990-2-14,7.93,7.83,2.79
1990-2-13,7.99,7.69,2.79
1990-2-12,7.87,7.62,2.79
1990-2-9,7.93,7.77,2.84
1990-2-8,7.64,7.90,2.83
1990-2-7,7.70,7.63,2.81
1990-2-6,8.05,7.47,2.78
1990-2-5,8.10,7.51,2.77
1990-2-2,7.93,7.47,2.77
1990-2-1,7.79,7.41,2.77
1990-1-31,7.87,7.44,2.79
1990-1-30,7.87,7.24,2.77
1990-1-29,7.70,7.16,2.77
1990-1-26,7.58,7.16,2.80
1990-1-25,7.90,7.19,2.78
1990-1-24,7.87,7.27,2.84
1990-1-23,7.81,7.29,2.81
1990-1-22,7.70,7.16,2.82
1990-1-19,7.93,7.45,2.91
1990-1-18,7.50,7.34,2.85
1990-1-17,7.70,7.29,2.83
1990-1-16,8.08,7.33,2.84
1990-1-15,7.93,7.19,2.81
1990-1-12,7.99,7.15,2.83
1990-1-11,7.99,7.38,2.90
1990-1-10,8.33,7.37,2.90
1990-1-9,8.71,7.37,2.90
1990-1-8,8.80,7.42,2.96
1990-1-5,8.74,7.35,2.94
1990-1-4,8.71,7.47,2.97
1990-1-3,8.68,7.56,2.99
1990-1-2,8.62,7.69,2.99
1989-12-29,8.16,7.54,2.89
1989-12-28,8.02,7.45,2.87
1989-12-27,8.13,7.49,2.86
1989-12-26,8.22,7.47,2.84
1989-12-22,8.45,7.54,2.86
1989-12-21,8.39,7.51,2.82
1989-12-20,8.28,7.45,2.80
1989-12-19,8.10,7.52,2.81
1989-12-18,8.05,7.55,2.81
1989-12-15,7.81,7.54,2.88
1989-12-14,8.08,7.59,2.89
1989-12-13,8.33,7.54,2.88
1989-12-12,8.33,7.58,2.88
1989-12-11,9.09,7.44,2.83
1989-12-8,9.67,7.44,2.84
1989-12-7,9.90,7.42,2.84
1989-12-6,9.90,8.01,2.84
1989-12-5,10.42,7.87,2.84
1989-12-4,10.48,7.88,2.83
1989-12-1,10.19,7.83,2.82
1989-11-30,10.24,7.63,2.76
1989-11-29,10.19,7.60,2.74
1989-11-28,10.22,7.54,2.75
1989-11-27,10.19,7.59,2.73
1989-11-24,10.36,7.23,2.68
1989-11-22,10.36,7.17,2.68
1989-11-21,10.48,7.04,2.65
1989-11-20,10.48,6.98,2.63
1989-11-17,10.36,7.11,2.65
1989-11-16,10.34,7.13,2.56
1989-11-15,10.22,7.08,2.53
1989-11-14,10.34,6.86,2.47
1989-11-13,10.74,6.95,2.48
1989-11-10,10.80,6.91,2.43
1989-11-9,10.62,6.84,2.41
1989-11-8,10.39,7.01,2.43
1989-11-7,10.16,7.19,2.38
1989-11-6,9.99,7.19,2.36
1989-11-3,9.99,7.63,2.40
1989-11-2,10.16,7.56,2.41
1989-11-1,10.65,7.60,2.47
1989-10-31,10.74,7.59,2.47
1989-10-30,10.57,7.40,2.40
1989-10-27,10.45,7.31,2.39
1989-10-26,10.45,7.24,2.42
1989-10-25,10.74,7.33,2.46
1989-10-24,11.00,7.14,2.48
1989-10-23,10.80,7.14,2.49
1989-10-20,11.09,7.36,2.52
1989-10-19,11.26,7.29,2.52
1989-10-18,11.14,7.15,2.51
1989-10-17,10.91,7.04,2.52
1989-10-16,10.80,7.03,2.52
1989-10-13,10.57,6.59,2.42
1989-10-12,11.26,7.25,2.58
1989-10-11,11.29,7.37,2.59
1989-10-10,11.43,7.24,2.60
1989-10-9,11.43,7.15,2.60
1989-10-6,11.12,7.26,2.62
1989-10-5,10.51,7.13,2.60
1989-10-4,10.22,6.92,2.62
1989-10-3,10.08,6.81,2.60
1989-10-2,10.25,6.62,2.57
1989-9-29,10.28,6.71,2.52
1989-9-28,10.51,6.40,2.54
1989-9-27,10.34,6.37,2.49
1989-9-26,10.45,6.43,2.47
1989-9-25,10.45,6.43,2.47
1989-9-22,10.37,6.49,2.49
1989-9-21,10.34,6.45,2.47
1989-9-20,10.31,6.47,2.49
1989-9-19,9.99,6.51,2.52
1989-9-18,10.16,6.49,2.55
1989-9-15,10.39,6.37,2.53
1989-9-14,10.34,6.36,2.47
1989-9-13,10.39,6.48,2.45
1989-9-12,10.62,6.52,2.51
1989-9-11,10.57,6.45,2.50
1989-9-8,10.39,6.49,2.50
1989-9-7,10.34,6.51,2.50
1989-9-6,10.34,6.34,2.53
1989-9-5,10.34,6.37,2.57
1989-9-1,10.31,6.27,2.57
1989-8-31,10.28,6.19,2.55
1989-8-30,10.28,6.14,2.57
1989-8-29,10.19,6.12,2.57
1989-8-28,10.34,6.23,2.60
1989-8-25,10.34,6.12,2.59
1989-8-24,10.19,6.12,2.57
1989-8-23,10.10,6.00,2.52
1989-8-22,9.90,5.96,2.49
1989-8-21,9.76,5.97,2.50
1989-8-18,9.73,6.05,2.56
1989-8-17,9.45,6.03,2.55
1989-8-16,9.30,6.05,2.54
1989-8-15,9.53,6.05,2.52
1989-8-14,9.39,6.03,2.50
1989-8-11,9.65,6.01,2.55
1989-8-10,9.96,6.04,2.58
1989-8-9,10.14,6.03,2.58
1989-8-8,10.17,6.14,2.59
1989-8-7,10.08,6.12,2.61
1989-8-4,9.85,6.01,2.51
1989-8-3,9.50,6.01,2.53
1989-8-2,9.33,6.00,2.52
1989-8-1,9.19,5.94,2.51
1989-7-31,9.16,5.92,2.59
1989-7-28,9.07,5.89,2.54
1989-7-27,9.04,5.92,2.54
1989-7-26,8.81,5.98,2.51
1989-7-25,8.93,5.94,2.49
1989-7-24,9.04,6.03,2.49
1989-7-21,9.22,6.08,2.51
1989-7-20,9.22,6.07,2.46
1989-7-19,9.33,6.13,2.49
1989-7-18,9.04,6.07,2.40
1989-7-17,9.39,6.10,2.41
1989-7-14,9.39,6.14,2.41
1989-7-13,9.36,6.07,2.40
1989-7-12,9.22,6.10,2.40
1989-7-11,9.16,6.11,2.38
1989-7-10,9.33,6.06,2.38
1989-7-7,9.50,6.02,2.35
1989-7-6,9.50,5.96,2.30
1989-7-5,9.33,5.96,2.31
1989-7-3,9.39,5.94,2.30
1989-6-30,9.50,5.87,2.28
1989-6-29,9.36,5.91,2.31
1989-6-28,9.62,5.99,2.36
1989-6-27,9.82,6.02,2.38
1989-6-26,10.02,5.75,2.39
1989-6-23,10.11,5.73,2.42
1989-6-22,9.96,5.62,2.37
1989-6-21,9.79,5.61,2.35
1989-6-20,9.91,5.65,2.36
1989-6-19,10.14,5.68,2.38
1989-6-16,10.25,5.72,2.36
1989-6-15,10.94,5.70,2.32
1989-6-14,11.43,5.81,2.35
1989-6-13,11.17,5.81,2.34
1989-6-12,10.94,5.81,2.40
1989-6-9,10.83,5.76,2.41
1989-6-8,10.97,5.80,2.41
1989-6-7,11.12,5.96,2.45
1989-6-6,10.77,5.99,2.43
1989-6-5,10.83,5.91,2.42
1989-6-2,11.29,6.03,2.45
1989-6-1,11.23,5.99,2.42
1989-5-31,11.00,6.00,2.40
1989-5-30,10.94,5.99,2.37
1989-5-26,11.17,6.08,2.38
1989-5-25,11.12,6.08,2.31
1989-5-24,11.00,6.07,2.35
1989-5-23,10.48,5.98,2.32
1989-5-22,10.60,5.94,2.35
1989-5-19,10.52,5.91,2.36
1989-5-18,10.29,5.76,2.34
1989-5-17,10.40,5.76,2.32
1989-5-16,10.43,5.79,2.27
1989-5-15,10.58,5.73,2.29
1989-5-12,10.35,5.70,2.24
